DAY,MAX_T,MIN_T,HUM,SMOKE
oc-30,29.264248271100698,20.021047536892908,81.53905627300703,27.259105316224897
oc-31,29.207647096027948,19.8623234372553,81.51612964711906,27.226969860368722
no-1,29.14828819486289,19.699662002931106,81.49943240915272,27.171963497077417
no-2,29.085907735806853,19.532977693155548,81.48972877997089,27.09408213939564
no-3,29.020505718859848,19.362270507928645,81.48701875957362,26.993325787323396
no-4,28.952082144021873,19.18754044725038,81.49130234796084,26.869694440860687
no-5,28.880637011292922,19.008787511120758,81.50257954513263,26.72318810000751
no-6,28.806170320673004,18.82601169953978,81.52085035108895,26.55380676476386
no-7,28.728682072162115,18.639213012507454,81.54611476582981,26.36155043512975
no-8,28.648172265760248,18.448391450023767,81.5783727893552,26.146419111105164
no-9,28.564640901467413,18.253547012088728,81.61762442166514,25.908412792690118
no-10,28.478087979283604,18.054679698702326,81.66386966275961,25.647531479884602
no-11,28.388513499208827,17.851789509864574,81.71710851263862,25.363775172688612
no-12,28.29591746124308,17.644876445575463,81.77734097130217,25.057143871102163
no-13,28.20029986538636,17.433940505835,81.84456703875024,24.727637575125247
no-14,28.10166071163866,17.218981690643176,81.91878671498286,24.375256284757853
no-15,28.0,17.0,82.0,24.0
no-16,27.895317730470364,16.776995433905466,82.0882068938017,23.60186872085168
no-17,27.787613903049756,16.54996799235958,82.18340739638793,23.18086244731289
no-18,27.67688851773817,16.318917675362336,82.28560150775868,22.73698117938363
no-19,27.56314157453562,16.083844482913733,82.39478922791398,22.270224917063903
no-20,27.4463730734421,15.844748415013779,82.51097055685382,21.78059366035371
no-21,27.3265830144576,15.601629471662466,82.63414549457818,21.26808740925305
no-22,27.203771397582138,15.354487652859799,82.76431404108709,20.732706163761918
no-23,27.0779382228157,15.103322958605776,82.90147619638054,20.174449923880324
no-24,26.949083490158287,14.848135388900397,83.04563196045852,19.593318689608257
no-25,26.817207199609904,14.588924943743661,83.19678133332104,18.989312460945726
no-26,26.682309351170556,14.325691623135572,83.35492431496809,18.36243123789273
no-27,26.544389944840226,14.058435427076125,83.52006090539967,17.712675020449257
no-28,26.40344898061893,13.787156355565324,83.6921911046158,17.040043808615323
no-29,26.259486458506665,13.511854408603167,83.87131491261647,16.344537602390922
no-30,26.11250237850342,13.232529586189653,84.05743232940168,15.626156401776052
de-1,25.964518277357925,12.960026723010008,84.2252614588144,14.924431588700948
de-2,25.8175556918189,12.705190653749458,84.3495204046977,14.27889454509585
de-3,25.67161462188634,12.468021378408006,84.43020916705153,13.689545270960759
de-4,25.526695067560247,12.248518896985649,84.46732774587589,13.156383766295672
de-5,25.382797028840617,12.046683209482383,84.46087614117081,12.679410031100588
de-6,25.239920505727458,11.862514315898219,84.41085435293628,12.258624065375507
de-7,25.098065498220766,11.696012216233147,84.3172623811723,11.894025869120433
de-8,24.957232006320535,11.547176910487169,84.18010022587885,11.585615442335362
de-9,24.817420030026774,11.416008398660287,83.99936788705595,11.333392785020296
de-10,24.678629569339478,11.3025066807525,83.77506536470361,11.137357897175235
de-11,24.540860624258652,11.20667175676381,83.50719265882178,10.99751077880018
de-12,24.404113194784287,11.128503626694215,83.19574976941053,10.913851429895129
de-13,24.26838728091639,11.068002290543713,82.8407366964698,10.88637985046008
de-14,24.13368288265496,11.025167748312308,82.44215343999961,10.915096040495037
de-15,24.0,11.0,82.0,11.0
de-16,23.8673386329515,10.992499045606783,81.5142763764709,11.141091728974963
de-17,23.73569878150947,11.002664885132665,80.98498256941237,11.338371227419936
de-18,23.605080445673906,11.03049751857764,80.41211857882436,11.59183849533491
de-19,23.475483625444806,11.075996945941714,79.79568440470692,11.90149353271989
de-20,23.346908320822173,11.13916316722488,79.13568004706,12.267336339574873
de-21,23.219354531806005,11.21999618242714,78.43210550588364,12.68936691589986
de-22,23.092822258396307,11.318495991548499,77.68496078117784,13.167585261694857
de-23,22.967311500593077,11.43466259458895,76.89424587294258,13.701991376959855
de-24,22.842822258396307,11.568495991548497,76.05996078117784,14.292585261694857
de-25,22.719354531806008,11.71999618242714,75.18210550588365,14.939366915899862
de-26,22.59690832082217,11.889163167224877,74.26068004705999,15.642336339574872
de-27,22.475483625444806,12.075996945941714,73.29568440470692,16.40149353271989
de-28,22.355080445673906,12.280497518577642,72.28711857882438,17.21683849533491
de-29,22.23569878150947,12.502664885132665,71.23498256941237,18.088371227419938
de-30,22.117338632951505,12.742499045606786,70.13927637647092,19.016091728974967
de-31,22.0,13.0,69.0,20.0
